app_id,rank,name,id,price,currency,genre,avg_score,reviews_count,developer,estimated_downloads,downloads_garg_telang,macro_category,final_category
1304177471,356,Superimpose X,1304177471.0,4.99,USD,Photo & Video,4.70451,2924.0,Pankaj Goswami,58480.0,0.20671061409743685,Entertainment,Entertainment
539418490,357,TX Real Estate Exam Flashcards,539418490.0,2.99,USD,Education,4.78007,3101.0,Champions School of Real Estate,62020.0,0.20616397505118522,Education,Education
497864213,358,Binoculars,497864213.0,4.99,USD,Utilities,4.4993,2866.0,i4software,57320.0,0.20562030457906832,Productivity,Productivity
646489967,359,Castle of Illusion,646489967.0,4.99,USD,Games,4.03565,2889.0,Disney,57780.0,0.2050795783352221,Games,Games
323061162,360,Sleep Machine,323061162.0,3.99,USD,Health & Fitness,4.73217,2875.0,SleepSoft LLC,57500.0,0.20454177224052583,Lifestyle,Lifestyle
1437096541,361,Rush Rally 3,1437096541.0,4.99,USD,Games,4.78254,2865.0,Brownmonster Limited,57300.0,0.2040068624789485,Games,Games
1010311475,362,QuickBend: Conduit Bending,1010311475.0,6.99,USD,Productivity,4.81951,3352.0,Bret Hardman,67040.0,0.20347482549395562,Productivity,Productivity
1440944902,363,Topographic Maps & Trails,1440944902.0,4.99,USD,Navigation,4.57371,2761.0,"LW Brands, LLC",55220.0,0.20294563798497464,Travel,Travel
380090605,364,Let's create! Pottery HD,380090605.0,4.99,USD,Entertainment,4.56337,2730.0,Infinite Dreams Inc.,54600.0,0.20241927690391784,Entertainment,Entertainment
1292099839,365,Donut County,1292099839.0,4.99,USD,Games,3.97541,2725.0,Annapurna Interactive,54500.0,0.2018957194517624,Games,Games
290231956,366,iPeriod Period Tracker +,290231956.0,1.99,USD,Health & Fitness,4.15284,2689.0,"Winkpass Creations, Inc.",53780.0,0.20137494307518564,Lifestyle,Lifestyle
363949050,367,Backgammon HD,363949050.0,4.99,USD,Games,4.56756,2842.0,WildCard Classics Inc,56840.0,0.20085692546325473,Games,Games
824305459,368,Papa's Freezeria To Go!,824305459.0,0.99,USD,Games,4.23622,2976.0,Flipline Studios,59520.0,0.20034164454417017,Games,Games
1072395467,369,60 Seconds! Atomic Adventure,1072395467.0,3.99,USD,Games,4.25812,2801.0,Robot Gentleman sp. z o.o.,56020.0,0.1998290784820613,Games,Games
503092422,370,Ski Safari,503092422.0,0.99,USD,Games,4.6601,2689.0,Defiant Development,53780.0,0.19931920567383388,Games,Games
823869162,371,SimplePlanes,823869162.0,5.99,USD,Games,4.59687,2875.0,"Jundroo, LLC",57500.0,0.19881200474606753,Games,Games
754105884,372,NightCap Camera,754105884.0,2.99,USD,Photo & Video,4.38238,2827.0,RTD,56540.0,0.19830745455196322,Entertainment,Entertainment
301387274,373,Pocket God,301387274.0,0.99,USD,Entertainment,4.29007,2689.0,Bolt Creative,53780.0,0.19780553416833924,Entertainment,Entertainment
737568020,374,ACIM Remind,737568020.0,5.99,USD,Lifestyle,4.86324,2881.0,CDE Solutions Inc.,57620.0,0.19730622289267483,Lifestyle,Lifestyle
1563121109,375,Shattered Pixel Dungeon,1563121109.0,4.99,USD,Games,4.89431,3435.0,Evan Debenham,68700.0,0.1968095002402009,Games,Games
656951157,376,Playdead's LIMBO,656951157.0,3.99,USD,Games,4.55933,2646.0,Playdead,52920.0,0.19631534594103656,Games,Games
364593496,377,True Backgammon,364593496.0,3.99,USD,Games,4.34475,2628.0,"CompuLab, Markus Gömmel",52560.0,0.19582373993737082,Games,Games
460744832,378,Word Finder - wordhelper.org,460744832.0,2.99,USD,Games,4.76273,2592.0,Richard Loxley Ltd,51840.0,0.19533466238068858,Games,Games
1353841706,379,My Singing Monsters Composer,1353841706.0,4.99,USD,Games,4.48766,3119.0,Big Blue Bubble,62380.0,0.19484809362904046,Games,Games
1491530147,380,Slay the Spire,1491530147.0,6.99,USD,Games,4.22039,2872.0,Humble Bundle,57440.0,0.19436401424435473,Games,Games
1257573007,381,RV Dump Stations,1257573007.0,0.99,USD,Travel,4.21136,2853.0,Kyle Modesitt,57060.0,0.19388240498979178,Travel,Travel
1365164709,382,INKHUNTER PRO Tattoos try on,1365164709.0,0.99,USD,Lifestyle,4.77935,2606.0,InkHunter,52120.0,0.19340324682713939,Lifestyle,Lifestyle
390017969,383,Due - Reminders & Timers,390017969.0,7.99,USD,Productivity,4.67568,2664.0,Due Apps LLP,53280.0,0.19292652091424853,Productivity,Productivity
1065935771,384,Angel Answers Oracle Cards,1065935771.0,11.99,USD,Lifestyle,4.76379,2629.0,Oceanhouse Media,52580.0,0.1924522086025089,Lifestyle,Lifestyle
1109489005,385,ASA's Sailing Challenge,1109489005.0,3.99,USD,Education,4.80536,2759.0,American Sailing Association,55180.0,0.19198029143436338,Education,Education
1336026283,386,BATTLESHIP,1336026283.0,2.99,USD,Games,4.20239,2594.0,Marmalade Game Studio,51880.0,0.1915107511408608,Games,Games
579300320,387,Tides Near Me - No Ads,579300320.0,2.99,USD,Weather,4.82346,2685.0,"Shelter Island Mapping Company, LLC",53700.0,0.19104356963924635,Weather,Weather
414194259,388,Sunset and Sunrise Times,414194259.0,9.99,USD,Weather,4.86463,2593.0,Fascinating Projects,51860.0,0.19057872903058873,Weather,Weather
505367096,389,Fog of World,505367096.0,30.0,USD,Travel,4.81697,2770.0,Ollix,55400.0,0.1901162115974437,Travel,Travel
1435140819,390,Very Little Nightmares,1435140819.0,6.99,USD,Games,4.64456,2608.0,BANDAI NAMCO Entertainment Europe,52160.0,0.18965599980155332,Games,Games
393858566,391,Downcast,393858566.0,2.99,USD,News,4.27909,2612.0,Jamawkinaw Enterprises LLC,52240.0,0.18919807628157992,News,Outside Good
382452060,392,10BII Calc HD,382452060.0,8.99,USD,Finance,4.92934,3439.0,Ernest Brock,68780.0,0.1887424238508747,Finance,Outside Good
357404131,393,Slow Shutter Cam,357404131.0,2.99,USD,Photo & Video,4.62537,2680.0,Cogitap Software,53600.0,0.18828902549527993,Entertainment,Entertainment
347345474,394,ABBYY Business Card Reader Pro,347345474.0,59.99,USD,Business,4.57826,2530.0,ABBYY USA Software House Inc,50600.0,0.18783786437096422,Productivity,Productivity
626789870,395,Dog Monitor,626789870.0,6.99,USD,Lifestyle,4.74911,2527.0,TappyTaps s.r.o.,50540.0,0.1873889238022907,Lifestyle,Lifestyle
975683986,396,Door Kickers,975683986.0,4.99,USD,Games,4.85225,3005.0,KILLHOUSE GAMES SRL,60100.0,0.1869421872797168,Games,Games
516875543,397,Offroad Legends,516875543.0,0.99,USD,Games,4.54694,2631.0,Dogbyte Games Kft.,52620.0,0.18649763845772577,Games,Games
498360026,398,Sleep Time+ Cycle Alarm Timer,498360026.0,1.99,USD,Health & Fitness,4.77149,2477.0,Azumio Inc.,49540.0,0.18605526115278895,Lifestyle,Lifestyle
539397400,399,nPlayer Plus,539397400.0,8.99,USD,Entertainment,4.7078,2512.0,Newin Inc.,50240.0,0.18561503934135845,Entertainment,Entertainment
444844790,400,Scribblenauts Remix,444844790.0,0.99,USD,Games,3.631,2458.0,Warner Bros.,49160.0,0.18517695715788965,Games,Games
396085661,401,Game Dev Story,396085661.0,4.99,USD,Games,4.87865,2670.0,"Kairosoft Co.,Ltd",53400.0,0.18474099889289297,Games,Games
289616509,402,Mobile Mouse Remote,289616509.0,3.99,USD,Utilities,4.5457,2472.0,R.P.A. Tech,49440.0,0.18430714899101464,Productivity,Productivity
1328952941,403,3D Fish Feeding and Grow,1328952941.0,4.99,USD,Games,3.68621,2524.0,M Usman Rasheed,50480.0,0.18387539204914535,Games,Games
306526794,404,iBP Blood Pressure,306526794.0,0.99,USD,Medical,4.80987,2493.0,Leading Edge Apps LLC,49860.0,0.18344571281455732,Health,Health
1179421849,405,GRID™ Autosport,1179421849.0,9.99,USD,Games,4.53665,2633.0,Feral Interactive Ltd,52660.0,0.18301809618306825,Games,Games
893194736,406,Kitty Powers' Matchmaker,893194736.0,2.99,USD,Games,4.83261,2748.0,Magic Notion,54960.0,0.18259252719723224,Games,Games
972387337,407,Scrivener,972387337.0,23.99,USD,Productivity,4.20313,2496.0,Literature & Latte,49920.0,0.1821689910445574,Productivity,Productivity
736683061,408,A Dark Room,736683061.0,1.99,USD,Games,4.77098,2550.0,Amirali Rajan,51000.0,0.18174747305574898,Games,Games
1436429074,409,FILCA - Vintage Film Camera,1436429074.0,2.99,USD,Photo & Video,3.80387,2432.0,Cheol Kim,48640.0,0.18132795870297852,Entertainment,Entertainment
1511179040,410,Fitness Stats,1511179040.0,7.99,USD,Health & Fitness,4.77045,2457.0,"Indie Computing Labs, LLC",49140.0,0.1809104335981777,Lifestyle,Lifestyle
1222902155,411,Flight Board Pro,,,,,,,,,0.1804948834913571,,
1530940107,412,Pocket GM 2: Football Sim,1530940107.0,0.99,USD,Games,4.85756,2401.0,Jonathan Howell,48020.0,0.180081294268949,Games,Games
350925062,413,World Map 2023 Pro,350925062.0,1.99,USD,Reference,4.68403,2687.0,Appventions,53740.0,0.1796696519521744,Education,Education
845657206,414,Baby Tracker Pro (Newborn Log),845657206.0,4.99,USD,Medical,4.7796,2441.0,Nighp Software LLC,48820.0,0.17925994269543316,Health,Health
329670577,415,Camera+ Legacy,329670577.0,4.99,USD,Photo & Video,4.23245,2336.0,LateNite Apps,46720.0,0.17885215278471722,Entertainment,Entertainment
585933440,416,Buycott - Barcode Scanner & QR Bar Code Scanner,585933440.0,1.99,USD,Shopping,4.50821,2373.0,Buycott Inc.,47460.0,0.17844626863604657,E-commerce,Outside Good
918609651,417,Money Pro: Personal Finance AR,918609651.0,0.99,USD,Finance,4.21527,2318.0,iBear LLC,46360.0,0.17804227679392773,Finance,Outside Good
1030902626,418,Scribblenauts Unlimited,1030902626.0,4.99,USD,Games,4.25532,2303.0,Warner Bros.,46060.0,0.17764016392983364,Games,Games
410413185,419,Weight Diary,410413185.0,7.99,USD,Health & Fitness,4.88414,2434.0,CURLYBRACE APPS LTD,48680.0,0.17723991684070578,Lifestyle,Lifestyle
1508808963,420,River Levels & Flows,1508808963.0,2.99,USD,Weather,4.60829,2484.0,"LW Brands, LLC",49680.0,0.1768415224474767,Weather,Weather
1073907652,421,Cardiograph,1073907652.0,1.99,USD,Health & Fitness,4.6542,2273.0,MacroPinch Ltd.,45460.0,0.17644496779361415,Lifestyle,Lifestyle
791684332,422,Find Car Anchor Pointer,791684332.0,0.0,USD,Navigation,4.61893,2758.0,Alexander Deplov,55160.0,0.17605024004368536,Travel,Travel
363691477,423,Cribbage HD,363691477.0,0.0,USD,Games,4.71701,2675.0,WildCard Classics Inc,53500.0,0.17565732648194143,Games,Games
449735650,424,Where's My Water?,449735650.0,1.99,USD,Games,4.29924,2503.0,Disney,50060.0,0.17526621451092175,Games,Games
530829008,425,Speedometer 55 Pro. GPS kit.,530829008.0,3.99,USD,Navigation,4.72207,2497.0,Stanislav Dvoychenko,49940.0,0.1748768916500779,Travel,Travel
1008697836,426,Starting Strength Official,1008697836.0,14.99,USD,Health & Fitness,4.79513,2382.0,Shabu Pty Ltd,47640.0,0.1744893455344166,Lifestyle,Lifestyle
1269225754,427,Gorogoa,1269225754.0,4.99,USD,Games,4.63063,2266.0,Annapurna Interactive,45320.0,0.17410356391316187,Games,Games
504001448,428,Muscles & Kinesiology,504001448.0,24.99,USD,Medical,4.84133,2439.0,Visible Body Apps,48780.0,0.17371953464843537,Health,Health
347393479,429,Roadside America,347393479.0,2.99,USD,Travel,4.66153,2340.0,This Exit LLC,46800.0,0.1733372457139553,Travel,Travel
288419283,430,RadarScope,288419283.0,9.99,USD,Weather,4.18583,2540.0,"Base Velocity, LLC",50800.0,0.1729566851937534,Weather,Weather
1035430719,431,My Currency Converter Pro,1035430719.0,3.99,USD,Finance,4.86867,2490.0,JRustonApps B.V.,49800.0,0.17257784128090906,Finance,Outside Good
1095856653,432,Road Trip Planner™,1095856653.0,3.99,USD,Travel,4.17759,2258.0,Kyle Modesitt,45160.0,0.17220070227630166,Travel,Travel
1466120520,433,iVerify Basic,1466120520.0,0.99,USD,Utilities,4.65391,2352.0,iVerify,47040.0,0.17182525658737932,Productivity,Productivity
6449003064,434,Goblin Tools,6449003064.0,1.99,USD,Utilities,4.84471,2711.0,Skyhook,54220.0,0.17145149272694507,Productivity,Productivity
398299456,435,iAllowance (Chores Allowances),398299456.0,2.99,USD,Finance,4.37765,2264.0,James Spencer,45280.0,0.1710793993119592,Finance,Outside Good
549027629,436,Super Hexagon,549027629.0,2.99,USD,Games,4.4694,2173.0,Distractionware Limited,43460.0,0.17070896506235808,Games,Games
1104649303,437,My Moon Phase Pro - Alerts,1104649303.0,3.99,USD,Weather,4.88551,2332.0,JRustonApps B.V.,46640.0,0.17034017879988925,Weather,Weather
1038014543,438,Day R Premium: last world war,1038014543.0,2.99,USD,Games,4.57477,2220.0,RMIND GAMES L.L.C-FZ,44400.0,0.16997302944696185,Games,Games
365780014,439,iSolunar™ Hunt & Fish Times,365780014.0,5.99,USD,Sports,4.73904,2920.0,"RedSnake Enterprises, LLC",58400.0,0.16960750602551325,Sports,Outside Good
1638551535,440,Accounts 3 Checkbook,1638551535.0,4.99,USD,Finance,4.59349,2647.0,SVT Software,52940.0,0.16924359765589028,Finance,Outside Good
1601446687,441,Streets of Rage 4,1601446687.0,1.99,USD,Games,4.8608,2615.0,Playdigious,52300.0,0.16888129355574621,Games,Games
423492040,442,Planimeter — Measure Land Area,423492040.0,7.99,USD,Productivity,4.74472,2178.0,Core Signals,43560.0,0.16852058303895204,Productivity,Productivity
403684733,443,Badoo Premium,403684733.0,2.99,USD,Social Networking,4.48928,2285.0,Badoo Software Ltd,45700.0,0.16816145551452275,Social,Outside Good
1236011411,444,Sibley Birds 2nd Edition,1236011411.0,19.99,USD,Reference,4.88016,2470.0,mydigitalearth.com,49400.0,0.16780390048555768,Education,Education
1453647914,445,iWebTV PRO,1453647914.0,6.99,USD,Photo & Video,4.70055,3119.0,Swishly inc,62380.0,0.16744790754819538,Entertainment,Entertainment
950812012,446,Alto's Adventure,950812012.0,4.99,USD,Games,4.60132,2127.0,Snowman,42540.0,0.16709346639058187,Games,Games
381342267,447,Stack the States®,381342267.0,2.99,USD,Education,4.43762,2132.0,"Freecloud Design, Inc.",42640.0,0.16674056679185323,Education,Education
321293183,448,DashCommand - OBD-II Gauges,321293183.0,9.99,USD,Sports,4.22993,2118.0,"Auto Meter Products, Inc.",42360.0,0.16638919862113125,Sports,Outside Good
1488074449,449,Story Saver ∞,1488074449.0,4.99,USD,Social Networking,4.58619,2042.0,Yerzhan Tleuov,40840.0,0.16603935183653257,Social,Outside Good
1360656789,450,Ghost Science M3,1360656789.0,9.99,USD,Entertainment,4.61186,2293.0,Michael Weber,45860.0,0.16569101648419077,Entertainment,Entertainment
1059218666,451,Litchi for DJI Drones,1059218666.0,24.99,USD,Photo & Video,4.54836,2161.0,VC Technology Ltd,43220.0,0.1653441826972916,Entertainment,Entertainment
6447357776,452,Clue (2024),6447357776.0,4.99,USD,Games,4.80105,3217.0,Marmalade Game Studio,64340.0,0.16499884069512064,Games,Games
1336663439,453,AR Spiders,1336663439.0,1.99,USD,Entertainment,4.48524,2067.0,Joachim Mertens,41340.0,0.16465498078212357,Entertainment,Entertainment
1462692186,454,TV Remote Controller,1462692186.0,0.99,USD,Lifestyle,4.65502,2032.0,Alexey Siginur,40640.0,0.1643125933469787,Lifestyle,Lifestyle
1440996640,455,"Flat Earth Sun, Moon & Zodiac",1440996640.0,2.99,USD,Utilities,4.71957,2104.0,Blue Water Bay,42080.0,0.16397166886168174,Productivity,Productivity
1406382064,456,ELOH,1406382064.0,2.99,USD,Games,4.8764,2047.0,Broken Rules,40940.0,0.16363219788064226,Games,Games
982175678,457,This War of Mine,982175678.0,13.99,USD,Games,4.40994,2154.0,11 bit studios s.a.,43080.0,0.1632941710397922,Games,Games
622613679,458,Survivalcraft,622613679.0,3.99,USD,Games,4.05478,2008.0,Igor Kalicinski,40160.0,0.16295757905570585,Games,Games
682472857,459,ASL Dictionary Sign Language,682472857.0,9.99,USD,Education,4.7343,2006.0,Software Studios LLC,40120.0,0.1626224127247308,Education,Education
564730202,460,Money Manager (Remove Ads),564730202.0,5.99,USD,Finance,4.83649,2428.0,Realbyte Inc.,48560.0,0.162288662922131,Finance,Outside Good
1575414319,461,Dune: Imperium,1575414319.0,7.99,USD,Games,4.88311,3636.0,Dire Wolf Digital,72720.0,0.16195632060124002,Games,Games
775888026,462,Shadowmatic,775888026.0,3.99,USD,Games,4.77603,2036.0,TRIADA Studio,40720.0,0.16162537679262576,Games,Games
911006986,463,Banner Saga,911006986.0,9.99,USD,Games,4.79399,2034.0,Stoic,40680.0,0.16129582260326553,Games,Games
1511788295,464,Crying Suns,1511788295.0,8.99,USD,Games,4.79893,2064.0,Humble Bundle,41280.0,0.1609676492157319,Games,Games
1075462280,465,My Aurora Forecast Pro,1075462280.0,3.99,USD,Weather,4.79002,2486.0,JRustonApps B.V.,49720.0,0.1606408478873889,Weather,Weather
1042987645,466,Face Swap Live,1042987645.0,0.99,USD,Photo & Video,4.54365,2016.0,Laan Labs,40320.0,0.16031540994959848,Entertainment,Entertainment
1106687104,467,Stamena - Longer lasting sex,1106687104.0,2.99,USD,Health & Fitness,4.74633,2042.0,DRAWDOWN BRANDS LLC,40840.0,0.15999132680693715,Lifestyle,Lifestyle
900833042,468,Fliqlo,900833042.0,0.99,USD,Lifestyle,4.74347,2144.0,Yuji Adachi,42880.0,0.1596685899364223,Lifestyle,Lifestyle
1148385289,469,Cat Quest,1148385289.0,4.99,USD,Games,4.76511,1984.0,The Gentlebros.,39680.0,0.1593471908867487,Games,Games
1250484428,470,The Talos Principle,1250484428.0,4.99,USD,Games,4.60806,1957.0,Devolver,39140.0,0.15902712127753432,Games,Games
562989701,471,Vector Classic,562989701.0,0.99,USD,Games,4.8914,2431.0,Nekki Limited,48620.0,0.15870837279857597,Games,Games
540925164,472,Need for Speed™ Most Wanted,540925164.0,4.99,USD,Games,3.5782,2046.0,Electronic Arts,40920.0,0.15839093720911399,Games,Games
482504435,473,Tape Measure Calculator Pro,482504435.0,3.99,USD,Utilities,4.84422,2080.0,Bugfoot Studios LLC,41600.0,0.15807480633710652,Productivity,Productivity
393131384,474,HolyBible K.J.V. Pro,393131384.0,5.99,USD,Reference,4.86245,2581.0,ThoughtFul,51620.0,0.15775997207851258,Education,Education
1113085704,475,NASB MacArthur Study Bible,1113085704.0,23.99,USD,Reference,4.95783,2134.0,Bible App Labs LLC,42680.0,0.15744642639658435,Education,Education
720725216,476,Blocky Roads,720725216.0,0.99,USD,Games,4.61862,1922.0,Dogbyte Games Kft.,38440.0,0.15713416132116806,Games,Games
1216244658,477,Talking Emoji Pro for Texting,1216244658.0,3.99,USD,Shopping,4.10515,1997.0,智敏 黎,39940.0,0.15682316894801385,E-commerce,Outside Good
1668755109,478,Brotato:Premium,1668755109.0,4.99,USD,Games,4.71934,2683.0,Erabit Studios,53660.0,0.15651344143809395,Games,Games
635717885,479,YACReader - Comic Reader,635717885.0,4.99,USD,Entertainment,4.82308,2227.0,Luis Ángel San Martín,44540.0,0.15620497101692962,Entertainment,Entertainment
463371412,480,WeTalk Pro- WiFi Calling Phone,463371412.0,4.99,USD,Social Networking,4.44055,1859.0,WePhone Apps Inc,37180.0,0.15589774997392605,Social,Outside Good
326299607,481,Hearts Premium,326299607.0,1.99,USD,Games,4.5835,1976.0,Optime Software LLC,39520.0,0.1555917706617158,Games,Games
634235735,482,Duet Game,634235735.0,2.99,USD,Games,4.88598,1956.0,Kumobius,39120.0,0.1552870254955103,Games,Games
1264531625,483,Tropico,1264531625.0,12.99,USD,Games,4.75319,1953.0,Feral Interactive Ltd,39060.0,0.15498350695245908,Games,Games
952555810,484,Ski Safari 2,952555810.0,0.99,USD,Games,4.76399,1894.0,Sleepy Z Studios Pty Ltd,37880.0,0.1546812075710171,Games,Games
307312434,485,iMissal Catholic,307312434.0,4.99,USD,Reference,4.45361,1940.0,"Cantcha, Inc.",38800.0,0.15438011995031994,Education,Education
1076480192,486,Photo Manager Pro,1076480192.0,2.99,USD,Photo & Video,4.52982,1895.0,"Skyjos Co., Ltd.",37900.0,0.15408023674956622,Entertainment,Entertainment
1201419241,487,Bullet Journal Companion,1201419241.0,4.99,USD,Productivity,4.5034,1905.0,Lightcage LLC,38100.0,0.15378155068740798,Productivity,Productivity
1116905928,488,nPlayer,1116905928.0,4.99,USD,Entertainment,4.71505,1881.0,Newin Inc.,37620.0,0.1534840545413482,Entertainment,Entertainment
1502232038,489,Danganronpa: Trigger Happy Hav,1502232038.0,15.99,USD,Games,4.61681,1832.0,"Spike-Chunsoft CO, LTD.",36640.0,0.15318774114714584,Games,Games
1190758709,490,Sleep Sounds: relaxing sounds,1190758709.0,2.99,USD,Health & Fitness,4.65998,1897.0,Anna Koynova,37940.0,0.15289260339822805,Lifestyle,Lifestyle
1573482724,491,Coffee Inc 2,1573482724.0,1.99,USD,Games,4.70206,2138.0,Side Labs LLC,42760.0,0.1525986342451093,Games,Games
297606726,492,Fish Tycoon,297606726.0,0.99,USD,Games,4.30377,1804.0,"LDW Software, LLC",36080.0,0.1523058266948179,Games,Games
903911740,493,Forks Plant-Based Recipes,903911740.0,9.99,USD,Food & Drink,4.63656,1838.0,"Forks Over Knives, LLC",36760.0,0.15201417381032903,Lifestyle,Outside Good
1442776789,494,Pirates Outlaws,1442776789.0,0.99,USD,Games,4.46866,1803.0,Fabled Game Limited,36060.0,0.15172366871000492,Games,Games
414419105,495,iCatcher! Podcast Player,414419105.0,4.99,USD,News,4.72328,1843.0,Joeisanerd.com,36860.0,0.15143430456704154,News,Outside Good
1413887036,496,iMPC Pro 2 for iPhone,1413887036.0,12.99,USD,Music,4.65655,1779.0,Akai Professional,35580.0,0.1511460746089221,Entertainment,Entertainment
521577043,497,VinoCell - wine cellar manager,521577043.0,9.99,USD,Food & Drink,4.64821,1788.0,VinoDev,35760.0,0.1508589721168768,Lifestyle,Outside Good
510119487,498,AnatomyMapp,510119487.0,19.99,USD,Medical,4.80889,1957.0,Books of Discovery,39140.0,0.15057299042534944,Health,Health
924491991,499,Cs Music Pro,924491991.0,2.99,USD,Music,4.30246,1782.0,Mike Clay,35640.0,0.15028812292147004,Entertainment,Entertainment
373493387,500,AnkiMobile Flashcards,373493387.0,24.99,USD,Education,4.11601,2043.0,Ankitects Pty Ltd,40860.0,0.1500043630445338,Education,Education
